Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Solomon Islands,SLB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Solomon Islands,SLB,"Population ages 0-14, female",SP.POP.0014.FE.IN,144635
Solomon Islands,SLB,"Population ages 0-14, male",SP.POP.0014.MA.IN,154271
Solomon Islands,SLB,"Population ages 15-64, male",SP.POP.1564.MA.IN,240523
Solomon Islands,SLB,"Population ages 15-64, female",SP.POP.1564.FE.IN,231563
Solomon Islands,SLB,"Population ages 80 and above, male",SP.POP.80UP.MA,2197
Solomon Islands,SLB,"Population ages 80 and above, female",SP.POP.80UP.FE,2311
Solomon Islands,SLB,"Population, female",SP.POP.TOTL.FE.IN,390932
Solomon Islands,SLB,"Population, male",SP.POP.TOTL.MA.IN,409073
Somalia,SOM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Somalia,SOM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Somalia,SOM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Somalia,SOM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Somalia,SOM,"Population ages 0-14, female",SP.POP.0014.FE.IN,4222000
Somalia,SOM,"Population ages 0-14, male",SP.POP.0014.MA.IN,4347565
Somalia,SOM,"Population ages 15-64, male",SP.POP.1564.MA.IN,4639747
Somalia,SOM,"Population ages 15-64, female",SP.POP.1564.FE.IN,4678484
Somalia,SOM,"Population ages 80 and above, male",SP.POP.80UP.MA,19400
Somalia,SOM,"Population ages 80 and above, female",SP.POP.80UP.FE,28651
Somalia,SOM,"Population, female",SP.POP.TOTL.FE.IN,9160786
Somalia,SOM,"Population, male",SP.POP.TOTL.MA.IN,9197829
South Africa,ZAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
South Africa,ZAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
South Africa,ZAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
South Africa,ZAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
South Africa,ZAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,8211036
South Africa,ZAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,8277850
South Africa,ZAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,20885509
South Africa,ZAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,21719643
South Africa,ZAF,"Population ages 80 and above, male",SP.POP.80UP.MA,218631
South Africa,ZAF,"Population ages 80 and above, female",SP.POP.80UP.FE,517995
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,32461907
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,30750477
South Asia,SAS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
South Asia,SAS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
South Asia,SAS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
South Asia,SAS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
South Asia,SAS,"Population ages 0-14, female",SP.POP.0014.FE.IN,256172494
South Asia,SAS,"Population ages 0-14, male",SP.POP.0014.MA.IN,276113618
South Asia,SAS,"Population ages 15-64, male",SP.POP.1564.MA.IN,662674549
South Asia,SAS,"Population ages 15-64, female",SP.POP.1564.FE.IN,630280484
South Asia,SAS,"Population ages 80 and above, male",SP.POP.80UP.MA,8055336
South Asia,SAS,"Population ages 80 and above, female",SP.POP.80UP.FE,10766962
South Asia,SAS,"Population, female",SP.POP.TOTL.FE.IN,952953411
South Asia,SAS,"Population, male",SP.POP.TOTL.MA.IN,998586424
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
South Asia (IDA & IBRD),TSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
South Asia (IDA & IBRD),TSA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
South Asia (IDA & IBRD),TSA,"Population ages 0-14, female",SP.POP.0014.FE.IN,256172494
South Asia (IDA & IBRD),TSA,"Population ages 0-14, male",SP.POP.0014.MA.IN,276113618
South Asia (IDA & IBRD),TSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,662674549
South Asia (IDA & IBRD),TSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,630280484
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, male",SP.POP.80UP.MA,8055336
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, female",SP.POP.80UP.FE,10766962
South Asia (IDA & IBRD),TSA,"Population, female",SP.POP.TOTL.FE.IN,952953411
South Asia (IDA & IBRD),TSA,"Population, male",SP.POP.TOTL.MA.IN,998586424
South Sudan,SSD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
South Sudan,SSD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
South Sudan,SSD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
South Sudan,SSD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
South Sudan,SSD,"Population ages 0-14, female",SP.POP.0014.FE.IN,2262022
South Sudan,SSD,"Population ages 0-14, male",SP.POP.0014.MA.IN,2314279
South Sudan,SSD,"Population ages 15-64, male",SP.POP.1564.MA.IN,3195340
South Sudan,SSD,"Population ages 15-64, female",SP.POP.1564.FE.IN,3377293
South Sudan,SSD,"Population ages 80 and above, male",SP.POP.80UP.MA,12379
South Sudan,SSD,"Population ages 80 and above, female",SP.POP.80UP.FE,22203
South Sudan,SSD,"Population, female",SP.POP.TOTL.FE.IN,5834585
South Sudan,SSD,"Population, male",SP.POP.TOTL.MA.IN,5648789
Spain,ESP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Spain,ESP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Spain,ESP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Spain,ESP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Spain,ESP,"Population ages 0-14, female",SP.POP.0014.FE.IN,3110598
Spain,ESP,"Population ages 0-14, male",SP.POP.0014.MA.IN,3299682
Spain,ESP,"Population ages 15-64, male",SP.POP.1564.MA.IN,16082988
Spain,ESP,"Population ages 15-64, female",SP.POP.1564.FE.IN,15869005
Spain,ESP,"Population ages 80 and above, male",SP.POP.80UP.MA,1117855
Spain,ESP,"Population ages 80 and above, female",SP.POP.80UP.FE,1870990
Spain,ESP,"Population, female",SP.POP.TOTL.FE.IN,24609249
Spain,ESP,"Population, male",SP.POP.TOTL.MA.IN,23738661
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sri Lanka,LKA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sri Lanka,LKA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sri Lanka,LKA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2418209
Sri Lanka,LKA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2509545
Sri Lanka,LKA,"Population ages 15-64, male",SP.POP.1564.MA.IN,7079617
Sri Lanka,LKA,"Population ages 15-64, female",SP.POP.1564.FE.IN,7442769
Sri Lanka,LKA,"Population ages 80 and above, male",SP.POP.80UP.MA,144174
Sri Lanka,LKA,"Population ages 80 and above, female",SP.POP.80UP.FE,262689
Sri Lanka,LKA,"Population, female",SP.POP.TOTL.FE.IN,11373412
Sri Lanka,LKA,"Population, male",SP.POP.TOTL.MA.IN,10663588
St. Kitts and Nevis,KNA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
St. Kitts and Nevis,KNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
St. Kitts and Nevis,KNA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
St. Kitts and Nevis,KNA,"Population ages 0-14, female",SP.POP.0014.FE.IN,4306
St. Kitts and Nevis,KNA,"Population ages 0-14, male",SP.POP.0014.MA.IN,4267
St. Kitts and Nevis,KNA,"Population ages 15-64, male",SP.POP.1564.MA.IN,15897
St. Kitts and Nevis,KNA,"Population ages 15-64, female",SP.POP.1564.FE.IN,17286
St. Kitts and Nevis,KNA,"Population ages 80 and above, male",SP.POP.80UP.MA,286
St. Kitts and Nevis,KNA,"Population ages 80 and above, female",SP.POP.80UP.FE,518
St. Kitts and Nevis,KNA,"Population, female",SP.POP.TOTL.FE.IN,24350
St. Kitts and Nevis,KNA,"Population, male",SP.POP.TOTL.MA.IN,22408
St. Lucia,LCA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
St. Lucia,LCA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
St. Lucia,LCA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
St. Lucia,LCA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
St. Lucia,LCA,"Population ages 0-14, female",SP.POP.0014.FE.IN,15773
St. Lucia,LCA,"Population ages 0-14, male",SP.POP.0014.MA.IN,16266
St. Lucia,LCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,65159
St. Lucia,LCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,65417
St. Lucia,LCA,"Population ages 80 and above, male",SP.POP.80UP.MA,972
St. Lucia,LCA,"Population ages 80 and above, female",SP.POP.80UP.FE,1756
St. Lucia,LCA,"Population, female",SP.POP.TOTL.FE.IN,90686
St. Lucia,LCA,"Population, male",SP.POP.TOTL.MA.IN,88599
St. Martin (French part),MAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
St. Martin (French part),MAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
St. Martin (French part),MAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
St. Martin (French part),MAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
St. Martin (French part),MAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,2887
St. Martin (French part),MAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,2928
St. Martin (French part),MAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,7868
St. Martin (French part),MAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,9099
St. Martin (French part),MAF,"Population ages 80 and above, male",SP.POP.80UP.MA,416
St. Martin (French part),MAF,"Population ages 80 and above, female",SP.POP.80UP.FE,715
St. Martin (French part),MAF,"Population, female",SP.POP.TOTL.FE.IN,14658
St. Martin (French part),MAF,"Population, male",SP.POP.TOTL.MA.IN,12857
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
St. Vincent and the Grenadines,VCT,"Population ages 0-14, female",SP.POP.0014.FE.IN,10792
St. Vincent and the Grenadines,VCT,"Population ages 0-14, male",SP.POP.0014.MA.IN,11142
St. Vincent and the Grenadines,VCT,"Population ages 15-64, male",SP.POP.1564.MA.IN,34884
St. Vincent and the Grenadines,VCT,"Population ages 15-64, female",SP.POP.1564.FE.IN,32790
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, male",SP.POP.80UP.MA,982
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, female",SP.POP.80UP.FE,1343
St. Vincent and the Grenadines,VCT,"Population, female",SP.POP.TOTL.FE.IN,49658
St. Vincent and the Grenadines,VCT,"Population, male",SP.POP.TOTL.MA.IN,51665
Sub-Saharan Africa,SSF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sub-Saharan Africa,SSF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sub-Saharan Africa,SSF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sub-Saharan Africa,SSF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sub-Saharan Africa,SSF,"Population ages 0-14, female",SP.POP.0014.FE.IN,255707190
Sub-Saharan Africa,SSF,"Population ages 0-14, male",SP.POP.0014.MA.IN,261277241
Sub-Saharan Africa,SSF,"Population ages 15-64, male",SP.POP.1564.MA.IN,349182567
Sub-Saharan Africa,SSF,"Population ages 15-64, female",SP.POP.1564.FE.IN,353980682
Sub-Saharan Africa,SSF,"Population ages 80 and above, male",SP.POP.80UP.MA,2003146
Sub-Saharan Africa,SSF,"Population ages 80 and above, female",SP.POP.80UP.FE,3149054
Sub-Saharan Africa,SSF,"Population, female",SP.POP.TOTL.FE.IN,631925177
Sub-Saharan Africa,SSF,"Population, male",SP.POP.TOTL.MA.IN,627977176
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, female",SP.POP.0014.FE.IN,255695386
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, male",SP.POP.0014.MA.IN,261264923
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,349133397
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,353944179
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, male",SP.POP.80UP.MA,2002533
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, female",SP.POP.80UP.FE,3147775
Sub-Saharan Africa (excluding high income),SSA,"Population, female",SP.POP.TOTL.FE.IN,631871497
Sub-Saharan Africa (excluding high income),SSA,"Population, male",SP.POP.TOTL.MA.IN,627911083
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,255707190
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,261277241
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,349182567
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,353980682
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, male",SP.POP.80UP.MA,2003146
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, female",SP.POP.80UP.FE,3149054
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, female",SP.POP.TOTL.FE.IN,631925177
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, male",SP.POP.TOTL.MA.IN,627977176
Sudan,SDN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sudan,SDN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sudan,SDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sudan,SDN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sudan,SDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,10034658
Sudan,SDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10307452
Sudan,SDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,13678882
Sudan,SDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,14414594
Sudan,SDN,"Population ages 80 and above, male",SP.POP.80UP.MA,84360
Sudan,SDN,"Population ages 80 and above, female",SP.POP.80UP.FE,89169
Sudan,SDN,"Population, female",SP.POP.TOTL.FE.IN,25221195
Sudan,SDN,"Population, male",SP.POP.TOTL.MA.IN,24821596
Suriname,SUR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Suriname,SUR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Suriname,SUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Suriname,SUR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Suriname,SUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,80175
Suriname,SUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,82997
Suriname,SUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,211737
Suriname,SUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,206046
Suriname,SUR,"Population ages 80 and above, male",SP.POP.80UP.MA,2871
Suriname,SUR,"Population ages 80 and above, female",SP.POP.80UP.FE,5769
Suriname,SUR,"Population, female",SP.POP.TOTL.FE.IN,314537
Suriname,SUR,"Population, male",SP.POP.TOTL.MA.IN,314349
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sweden,SWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sweden,SWE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sweden,SWE,"Population ages 0-14, female",SP.POP.0014.FE.IN,882606
Sweden,SWE,"Population ages 0-14, male",SP.POP.0014.MA.IN,934940
Sweden,SWE,"Population ages 15-64, male",SP.POP.1564.MA.IN,3358003
Sweden,SWE,"Population ages 15-64, female",SP.POP.1564.FE.IN,3197235
Sweden,SWE,"Population ages 80 and above, male",SP.POP.80UP.MA,250076
Sweden,SWE,"Population ages 80 and above, female",SP.POP.80UP.FE,348108
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,5230587
Sweden,SWE,"Population, male",SP.POP.TOTL.MA.IN,5306045
Switzerland,CHE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Switzerland,CHE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Switzerland,CHE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Switzerland,CHE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Switzerland,CHE,"Population ages 0-14, female",SP.POP.0014.FE.IN,649175
Switzerland,CHE,"Population ages 0-14, male",SP.POP.0014.MA.IN,685016
Switzerland,CHE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2940721
Switzerland,CHE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2870104
Switzerland,CHE,"Population ages 80 and above, male",SP.POP.80UP.MA,199783
Switzerland,CHE,"Population ages 80 and above, female",SP.POP.80UP.FE,305290
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,4474165
Switzerland,CHE,"Population, male",SP.POP.TOTL.MA.IN,4413928
Syrian Arab Republic,SYR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Syrian Arab Republic,SYR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Syrian Arab Republic,SYR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Syrian Arab Republic,SYR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Syrian Arab Republic,SYR,"Population ages 0-14, female",SP.POP.0014.FE.IN,3494139
Syrian Arab Republic,SYR,"Population ages 0-14, male",SP.POP.0014.MA.IN,3663414
Syrian Arab Republic,SYR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7642770
Syrian Arab Republic,SYR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7688459
Syrian Arab Republic,SYR,"Population ages 80 and above, male",SP.POP.80UP.MA,56817
Syrian Arab Republic,SYR,"Population ages 80 and above, female",SP.POP.80UP.FE,90020
Syrian Arab Republic,SYR,"Population, female",SP.POP.TOTL.FE.IN,11799042
Syrian Arab Republic,SYR,"Population, male",SP.POP.TOTL.MA.IN,11795581
Tajikistan,TJK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Tajikistan,TJK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Tajikistan,TJK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Tajikistan,TJK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Tajikistan,TJK,"Population ages 0-14, female",SP.POP.0014.FE.IN,1878255
Tajikistan,TJK,"Population ages 0-14, male",SP.POP.0014.MA.IN,1914669
Tajikistan,TJK,"Population ages 15-64, male",SP.POP.1564.MA.IN,3019253
Tajikistan,TJK,"Population ages 15-64, female",SP.POP.1564.FE.IN,3198389
Tajikistan,TJK,"Population ages 80 and above, male",SP.POP.80UP.MA,17735
Tajikistan,TJK,"Population ages 80 and above, female",SP.POP.80UP.FE,29288
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,5288457
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,5101342
Tanzania,TZA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Tanzania,TZA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Tanzania,TZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Tanzania,TZA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Tanzania,TZA,"Population ages 0-14, female",SP.POP.0014.FE.IN,14093831
Tanzania,TZA,"Population ages 0-14, male",SP.POP.0014.MA.IN,14367805
Tanzania,TZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17828712
Tanzania,TZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,18299951
Tanzania,TZA,"Population ages 80 and above, male",SP.POP.80UP.MA,104346
Tanzania,TZA,"Population ages 80 and above, female",SP.POP.80UP.FE,186603
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,33603791
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,33013815
Thailand,THA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Thailand,THA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Thailand,THA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Thailand,THA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Thailand,THA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5250206
Thailand,THA,"Population ages 0-14, male",SP.POP.0014.MA.IN,5569461
Thailand,THA,"Population ages 15-64, male",SP.POP.1564.MA.IN,24794108
Thailand,THA,"Population ages 15-64, female",SP.POP.1564.FE.IN,25535311
Thailand,THA,"Population ages 80 and above, male",SP.POP.80UP.MA,875245
Thailand,THA,"Population ages 80 and above, female",SP.POP.80UP.FE,1386250
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,36752428
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,34950007
Timor-Leste,TLS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Timor-Leste,TLS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Timor-Leste,TLS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Timor-Leste,TLS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Timor-Leste,TLS,"Population ages 0-14, female",SP.POP.0014.FE.IN,232975
Timor-Leste,TLS,"Population ages 0-14, male",SP.POP.0014.MA.IN,240864
Timor-Leste,TLS,"Population ages 15-64, male",SP.POP.1564.MA.IN,422763
Timor-Leste,TLS,"Population ages 15-64, female",SP.POP.1564.FE.IN,413844
Timor-Leste,TLS,"Population ages 80 and above, male",SP.POP.80UP.MA,4904
Timor-Leste,TLS,"Population ages 80 and above, female",SP.POP.80UP.FE,6104
Timor-Leste,TLS,"Population, female",SP.POP.TOTL.FE.IN,686512
Timor-Leste,TLS,"Population, male",SP.POP.TOTL.MA.IN,697774
Togo,TGO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Togo,TGO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Togo,TGO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Togo,TGO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Togo,TGO,"Population ages 0-14, female",SP.POP.0014.FE.IN,1837875
Togo,TGO,"Population ages 0-14, male",SP.POP.0014.MA.IN,1872931
Togo,TGO,"Population ages 15-64, male",SP.POP.1564.MA.IN,2670242
Togo,TGO,"Population ages 15-64, female",SP.POP.1564.FE.IN,2628922
Togo,TGO,"Population ages 80 and above, male",SP.POP.80UP.MA,11008
Togo,TGO,"Population ages 80 and above, female",SP.POP.80UP.FE,13321
Togo,TGO,"Population, female",SP.POP.TOTL.FE.IN,4622682
Togo,TGO,"Population, male",SP.POP.TOTL.MA.IN,4681655
Tonga,TON,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Tonga,TON,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Tonga,TON,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Tonga,TON,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Tonga,TON,"Population ages 0-14, female",SP.POP.0014.FE.IN,18006
Tonga,TON,"Population ages 0-14, male",SP.POP.0014.MA.IN,19256
Tonga,TON,"Population ages 15-64, male",SP.POP.1564.MA.IN,27399
Tonga,TON,"Population ages 15-64, female",SP.POP.1564.FE.IN,33031
Tonga,TON,"Population ages 80 and above, male",SP.POP.80UP.MA,487
Tonga,TON,"Population ages 80 and above, female",SP.POP.80UP.FE,860
Tonga,TON,"Population, female",SP.POP.TOTL.FE.IN,55007
Tonga,TON,"Population, male",SP.POP.TOTL.MA.IN,49590
Trinidad and Tobago,TTO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Trinidad and Tobago,TTO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Trinidad and Tobago,TTO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Trinidad and Tobago,TTO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
